TN,FP,FN,TP,accuracy,sensitivity,specificity,balanced_acc,precision,f1_pos,roc_auc,pr_auc,threshold,prevalence,seed,model,strategy
2996,604,168,232,0.807,0.58,0.8322222222222222,0.7061111111111111,0.27751196172248804,0.37540453074433655,0.8029062500000002,0.321178892554947,0.5,0.1,9,lgb,lgb_focal
2715,885,111,289,0.751,0.7225,0.7541666666666667,0.7383333333333333,0.24616695059625213,0.36721728081321475,0.8067888888888888,0.3330577961692606,0.08843965095970374,0.1,9,lgb,lgb_threshold
2400,800,176,624,0.756,0.78,0.75,0.765,0.43820224719101125,0.5611510791366907,0.8371992187499999,0.5541353509305786,0.5,0.2,0,logreg,focal
2976,224,512,288,0.816,0.36,0.93,0.645,0.5625,0.43902439024390244,0.8261195312499999,0.5252320257094594,0.5,0.2,0,lgb,lgb_default
2501,699,235,565,0.7665,0.70625,0.7815625,0.74390625,0.44699367088607594,0.5474806201550387,0.8234808593749999,0.5282771691948946,0.5,0.2,0,lgb,lgb_weight
2487,713,214,586,0.76825,0.7325,0.7771875,0.75484375,0.45111624326404925,0.5583611243449261,0.8266388671875,0.5317086432297823,0.5,0.2,0,lgb,lgb_focal
2114,1086,122,678,0.698,0.8475,0.660625,0.7540625000000001,0.3843537414965986,0.5288611544461778,0.8261195312499999,0.5252320257094594,0.13148856848931476,0.2,0,lgb,lgb_threshold
2422,778,171,629,0.76275,0.78625,0.756875,0.7715624999999999,0.4470504619758351,0.5700045310376075,0.843482421875,0.577810590726695,0.5,0.2,1,logreg,focal
2986,214,506,294,0.82,0.3675,0.933125,0.6503125,0.5787401574803149,0.4495412844036697,0.8298564453125,0.5459849804199716,0.5,0.2,1,lgb,lgb_default
2526,674,252,548,0.7685,0.685,0.789375,0.7371875000000001,0.44844517184942717,0.5420375865479724,0.824488671875,0.5464876483445426,0.5,0.2,1,lgb,lgb_weight
2545,655,245,555,0.775,0.69375,0.7953125,0.74453125,0.45867768595041325,0.5522388059701493,0.8287072265625,0.5586118271183877,0.5,0.2,1,lgb,lgb_focal
2185,1015,132,668,0.71325,0.835,0.6828125,0.75890625,0.3969102792632204,0.5380587998389046,0.8298564453125,0.5459849804199716,0.13711733535557716,0.2,1,lgb,lgb_threshold
2456,744,185,615,0.76775,0.76875,0.7675,0.768125,0.45253863134657835,0.5697081982399258,0.8438126953124999,0.5829539921704764,0.5,0.2,2,logreg,focal
3000,200,505,295,0.82375,0.36875,0.9375,0.653125,0.5959595959595959,0.45559845559845563,0.8218755859375,0.5353709892436482,0.5,0.2,2,lgb,lgb_default
2495,705,239,561,0.764,0.70125,0.7796875,0.74046875,0.4431279620853081,0.543078412391094,0.8213734374999999,0.5334898479505399,0.5,0.2,2,lgb,lgb_weight
2492,708,226,574,0.7665,0.7175,0.77875,0.748125,0.44773790951638065,0.5513928914505283,0.826573046875,0.5479174785518256,0.5,0.2,2,lgb,lgb_focal
2030,1170,127,673,0.67575,0.84125,0.634375,0.7378125,0.36516549104720564,0.5092697692016648,0.8218755859375,0.5353709892436482,0.11390118830640861,0.2,2,lgb,lgb_threshold
2441,759,170,630,0.76775,0.7875,0.7628125,0.77515625,0.4535637149028078,0.5756052992233897,0.8414701171875,0.5630802598873301,0.5,0.2,3,logreg,focal
2996,204,509,291,0.82175,0.36375,0.93625,0.65,0.5878787878787879,0.4494208494208494,0.822191796875,0.5253069692344862,0.5,0.2,3,lgb,lgb_default
2509,691,227,573,0.7705,0.71625,0.7840625,0.7501562500000001,0.45332278481012656,0.5552325581395348,0.8207541015625001,0.5366085640384436,0.5,0.2,3,lgb,lgb_weight
2517,683,242,558,0.76875,0.6975,0.7865625,0.74203125,0.44963738920225627,0.5467907888290054,0.8199765625,0.5274262375818608,0.5,0.2,3,lgb,lgb_focal
2249,951,160,640,0.72225,0.8,0.7028125,0.75140625,0.4022627278441232,0.535340861564199,0.822191796875,0.5253069692344862,0.15913218430931703,0.2,3,lgb,lgb_threshold
2379,821,177,623,0.7505,0.77875,0.7434375,0.76109375,0.4314404432132964,0.5552584670231729,0.8374021484374999,0.562800078625038,0.5,0.2,4,logreg,focal
2984,216,503,297,0.82025,0.37125,0.9325,0.651875,0.5789473684210527,0.4523990860624524,0.8171802734374999,0.5194661483730728,0.5,0.2,4,lgb,lgb_default
2463,737,242,558,0.75525,0.6975,0.7696875,0.73359375,0.4308880308880309,0.5326968973747016,0.8124773437500001,0.5148852631302151,0.5,0.2,4,lgb,lgb_weight
2462,738,238,562,0.756,0.7025,0.769375,0.7359375,0.4323076923076923,0.5352380952380952,0.8135628906250001,0.5179308968295198,0.5,0.2,4,lgb,lgb_focal
2306,894,187,613,0.72975,0.76625,0.720625,0.7434375,0.40676841406768416,0.5314260944950152,0.8171802734374999,0.5194661483730728,0.17974138646015012,0.2,4,lgb,lgb_threshold
2370,830,167,633,0.75075,0.79125,0.740625,0.7659374999999999,0.43267259056732743,0.5594343791427309,0.835755078125,0.5485599878433264,0.5,0.2,5,logreg,focal
2976,224,510,290,0.8165,0.3625,0.93,0.64625,0.5642023346303502,0.441400304414003,0.8171669921875001,0.5164652724460288,0.5,0.2,5,lgb,lgb_default
2479,721,256,544,0.75575,0.68,0.7746875,0.72734375,0.4300395256916996,0.5268765133171913,0.8129703125,0.5063645036967235,0.5,0.2,5,lgb,lgb_weight
2463,737,246,554,0.75425,0.6925,0.7696875,0.73109375,0.42912470952749804,0.5298900047824008,0.8165664062500001,0.5216203134673296,0.5,0.2,5,lgb,lgb_focal
2247,953,166,634,0.72025,0.7925,0.7021875,0.74734375,0.39949590422180214,0.5312107247591118,0.8171669921875001,0.5164652724460288,0.1621408456386334,0.2,5,lgb,lgb_threshold
2451,749,205,595,0.7615,0.74375,0.7659375,0.75484375,0.4427083333333333,0.5550373134328358,0.83074453125,0.5403629316831005,0.5,0.2,6,logreg,focal
3004,196,531,269,0.81825,0.33625,0.93875,0.6375,0.578494623655914,0.42529644268774697,0.8131664062499999,0.5096230953782835,0.5,0.2,6,lgb,lgb_default
2513,687,270,530,0.76075,0.6625,0.7853125,0.72390625,0.4354971240755957,0.525532969757065,0.8124681640625,0.5074972509643597,0.5,0.2,6,lgb,lgb_weight
2510,690,261,539,0.76225,0.67375,0.784375,0.7290625,0.4385679414157852,0.531296205027107,0.8134283203125001,0.5139203437489845,0.5,0.2,6,lgb,lgb_focal
2229,971,170,630,0.71475,0.7875,0.6965625,0.7420312499999999,0.3935040599625234,0.5247813411078718,0.8131664062499999,0.5096230953782835,0.1510054394447059,0.2,6,lgb,lgb_threshold
2446,754,170,630,0.769,0.7875,0.764375,0.7759375,0.4552023121387283,0.576923076923077,0.8461265625,0.5686131172875895,0.5,0.2,7,logreg,focal
3009,191,522,278,0.82175,0.3475,0.9403125,0.64390625,0.5927505330490405,0.4381402679275019,0.8313386718750001,0.5401400590860456,0.5,0.2,7,lgb,lgb_default
2544,656,235,565,0.77725,0.70625,0.795,0.7506250000000001,0.46273546273546273,0.5591291439881246,0.8245427734374999,0.5339203567023715,0.5,0.2,7,lgb,lgb_weight
2517,683,226,574,0.77275,0.7175,0.7865625,0.75203125,0.45664280031821797,0.5580943121050074,0.8269392578125,0.5353929765414567,0.5,0.2,7,lgb,lgb_focal
2333,867,160,640,0.74325,0.8,0.7290625,0.76453125,0.42468480424684807,0.5548331166016472,0.8313386718750001,0.5401400590860456,0.16642375584183933,0.2,7,lgb,lgb_threshold
2451,749,191,609,0.765,0.76125,0.7659375,0.7635937500000001,0.4484536082474227,0.5644114921223355,0.84218515625,0.5706131814933436,0.5,0.2,8,logreg,focal
2990,210,515,285,0.81875,0.35625,0.934375,0.6453125,0.5757575757575758,0.44015444015444016,0.8218714843749999,0.5290405521734413,0.5,0.2,8,lgb,lgb_default
2525,675,242,558,0.77075,0.6975,0.7890625,0.74328125,0.45255474452554745,0.5489424495818986,0.8202912109375,0.5155560652724505,0.5,0.2,8,lgb,lgb_weight
2538,662,236,564,0.7755,0.705,0.793125,0.7490625,0.4600326264274062,0.5567620927936822,0.8271767578124999,0.5291593396779477,0.5,0.2,8,lgb,lgb_focal
2245,955,158,642,0.72175,0.8025,0.7015625,0.7520312499999999,0.40200375704445834,0.5356695869837297,0.8218714843749999,0.5290405521734413,0.1521101532218242,0.2,8,lgb,lgb_threshold
2388,812,194,606,0.7485,0.7575,0.74625,0.751875,0.42736248236953456,0.54643823264202,0.8189404296875,0.5259970354004923,0.5,0.2,9,logreg,focal
3000,200,538,262,0.8155,0.3275,0.9375,0.6325000000000001,0.5670995670995671,0.4152139461172742,0.80843203125,0.5176425040497883,0.5,0.2,9,lgb,lgb_default
2503,697,261,539,0.7605,0.67375,0.7821875,0.72796875,0.436084142394822,0.5294695481335954,0.8053236328125,0.5144743379184163,0.5,0.2,9,lgb,lgb_weight
2493,707,272,528,0.75525,0.66,0.7790625,0.71953125,0.42753036437246966,0.518918918918919,0.8040437500000001,0.513601878354969,0.5,0.2,9,lgb,lgb_focal
2302,898,190,610,0.728,0.7625,0.719375,0.7409375,0.40450928381962864,0.5285961871750433,0.80843203125,0.5176425040497883,0.1717602580977444,0.2,9,lgb,lgb_threshold
1979,621,345,1055,0.7585,0.7535714285714286,0.7611538461538462,0.7573626373626374,0.6294749403341289,0.6859557867360209,0.8333344780219781,0.7103610872309809,0.5,0.35,0,logreg,focal
2194,406,560,840,0.7585,0.6,0.8438461538461538,0.7219230769230769,0.6741573033707865,0.6349206349206349,0.8254388736263736,0.6988486688124163,0.5,0.35,0,lgb,lgb_default
1977,623,362,1038,0.75375,0.7414285714285714,0.7603846153846154,0.7509065934065935,0.6249247441300422,0.6782097353805946,0.8257447802197803,0.6980838947016557,0.5,0.35,0,lgb,lgb_weight
1990,610,376,1024,0.7535,0.7314285714285714,0.7653846153846153,0.7484065934065933,0.6266829865361077,0.6750164798945287,0.827683653846154,0.7019401511969753,0.5,0.35,0,lgb,lgb_focal
1881,719,315,1085,0.7415,0.775,0.7234615384615385,0.7492307692307693,0.6014412416851441,0.6772784019975031,0.8254388736263736,0.6988486688124163,0.31774039851658675,0.35,0,lgb,lgb_threshold
1967,633,310,1090,0.76425,0.7785714285714286,0.7565384615384615,0.767554945054945,0.632617527568195,0.6980467499199488,0.8418597527472529,0.7289146219847314,0.5,0.35,1,logreg,focal
2202,398,556,844,0.7615,0.6028571428571429,0.8469230769230769,0.7248901098901099,0.679549114331723,0.6389099167297502,0.8308722527472527,0.7122082449434625,0.5,0.35,1,lgb,lgb_default
1976,624,350,1050,0.7565,0.75,0.76,0.755,0.6272401433691757,0.6831489915419648,0.8309822802197803,0.71018199592416,0.5,0.35,1,lgb,lgb_weight
1977,623,363,1037,0.7535,0.7407142857142858,0.7603846153846154,0.7505494505494505,0.6246987951807229,0.6777777777777778,0.8293251373626375,0.7091710691430939,0.5,0.35,1,lgb,lgb_focal
1943,657,332,1068,0.75275,0.7628571428571429,0.7473076923076923,0.7550824175824176,0.6191304347826087,0.6835199999999999,0.8308722527472527,0.7122082449434625,0.34918506110240066,0.35,1,lgb,lgb_threshold
1997,603,321,1079,0.769,0.7707142857142857,0.7680769230769231,0.7693956043956044,0.6414982164090368,0.700194678780013,0.8499693681318681,0.7421061287987681,0.5,0.35,2,logreg,focal
2190,410,515,885,0.76875,0.6321428571428571,0.8423076923076923,0.7372252747252748,0.6833976833976834,0.6567717996289425,0.834441208791209,0.708197658326072,0.5,0.35,2,lgb,lgb_default
1949,651,337,1063,0.753,0.7592857142857142,0.7496153846153846,0.7544505494505493,0.6201866977829639,0.6827231856133591,0.8346780219780219,0.7086200527993737,0.5,0.35,2,lgb,lgb_weight
1958,642,325,1075,0.75825,0.7678571428571429,0.7530769230769231,0.760467032967033,0.6260920209668026,0.6897658004491498,0.8357282967032966,0.7155004556056146,0.5,0.35,2,lgb,lgb_focal
1945,655,301,1099,0.761,0.785,0.7480769230769231,0.7665384615384616,0.6265678449258837,0.6968928344958782,0.834441208791209,0.708197658326072,0.354383420480205,0.35,2,lgb,lgb_threshold
1911,689,320,1080,0.74775,0.7714285714285715,0.735,0.7532142857142857,0.6105144149236857,0.6816030293467972,0.8350291208791207,0.7244833875136076,0.5,0.35,3,logreg,focal
2197,403,535,865,0.7655,0.6178571428571429,0.845,0.7314285714285714,0.6821766561514195,0.6484257871064467,0.8291486263736264,0.7006935126016123,0.5,0.35,3,lgb,lgb_default
1934,666,338,1062,0.749,0.7585714285714286,0.7438461538461538,0.7512087912087912,0.6145833333333334,0.6790281329923273,0.8278763736263736,0.7000673897474624,0.5,0.35,3,lgb,lgb_weight
1939,661,340,1060,0.74975,0.7571428571428571,0.7457692307692307,0.7514560439560439,0.6159209761766414,0.6792694649150913,0.8278980769230769,0.7000585409795352,0.5,0.35,3,lgb,lgb_focal
1945,655,345,1055,0.75,0.7535714285714286,0.7480769230769231,0.7508241758241758,0.6169590643274854,0.6784565916398714,0.8291486263736264,0.7006935126016123,0.3675344318393685,0.35,3,lgb,lgb_threshold
1947,653,300,1100,0.76175,0.7857142857142857,0.7488461538461538,0.7672802197802198,0.6274957216200798,0.6977481763399936,0.8443870879120879,0.7227948110269296,0.5,0.35,4,logreg,focal
2149,451,535,865,0.7535,0.6178571428571429,0.8265384615384616,0.7221978021978022,0.6572948328267477,0.6369661266568483,0.8245291208791208,0.6837575973343496,0.5,0.35,4,lgb,lgb_default
1923,677,320,1080,0.75075,0.7714285714285715,0.7396153846153846,0.755521978021978,0.6146841206602163,0.6841938549255622,0.826626510989011,0.6830537383947075,0.5,0.35,4,lgb,lgb_weight
1912,688,328,1072,0.746,0.7657142857142857,0.7353846153846154,0.7505494505494505,0.6090909090909091,0.6784810126582278,0.8276053571428571,0.6857892712812607,0.5,0.35,4,lgb,lgb_focal
1762,838,236,1164,0.7315,0.8314285714285714,0.6776923076923077,0.7545604395604395,0.5814185814185814,0.6843033509700176,0.8245291208791208,0.6837575973343496,0.2873269946902889,0.35,4,lgb,lgb_threshold
1951,649,318,1082,0.75825,0.7728571428571429,0.7503846153846154,0.7616208791208792,0.6250722125938764,0.6911529862663686,0.8371156593406593,0.7151296886313858,0.5,0.35,5,logreg,focal
2176,424,558,842,0.7545,0.6014285714285714,0.8369230769230769,0.7191758241758242,0.665086887835703,0.6316579144786196,0.8250872252747252,0.6893825763794622,0.5,0.35,5,lgb,lgb_default
1941,659,334,1066,0.75175,0.7614285714285715,0.7465384615384615,0.7539835164835165,0.6179710144927536,0.68224,0.8267160714285714,0.6966229450673493,0.5,0.35,5,lgb,lgb_weight
1942,658,341,1059,0.75025,0.7564285714285715,0.7469230769230769,0.7516758241758241,0.6167734420500873,0.6794995187680463,0.8279721153846153,0.696408334345801,0.5,0.35,5,lgb,lgb_focal
1946,654,340,1060,0.7515,0.7571428571428571,0.7484615384615385,0.7528021978021978,0.6184364060676779,0.680796403339756,0.8250872252747252,0.6893825763794622,0.3648035090544472,0.35,5,lgb,lgb_threshold
1979,621,360,1040,0.75475,0.7428571428571429,0.7611538461538462,0.7520054945054946,0.6261288380493678,0.6795164978765109,0.837590521978022,0.7273484215910313,0.5,0.35,6,logreg,focal
2180,420,588,812,0.748,0.58,0.8384615384615385,0.7092307692307692,0.6590909090909091,0.6170212765957446,0.8190677197802199,0.7011867524375934,0.5,0.35,6,lgb,lgb_default
1963,637,383,1017,0.745,0.7264285714285714,0.755,0.7407142857142857,0.6148730350665055,0.6660117878192534,0.820037087912088,0.7033009676545554,0.5,0.35,6,lgb,lgb_weight
1962,638,381,1019,0.74525,0.7278571428571429,0.7546153846153846,0.7412362637362637,0.6149668074834037,0.6666666666666667,0.8240222527472529,0.7073399625235337,0.5,0.35,6,lgb,lgb_focal
1913,687,352,1048,0.74025,0.7485714285714286,0.7357692307692307,0.7421703296703297,0.6040345821325649,0.6685805422647528,0.8190677197802199,0.7011867524375934,0.3401371125072713,0.35,6,lgb,lgb_threshold
1926,674,317,1083,0.75225,0.7735714285714286,0.7407692307692307,0.7571703296703296,0.6163915765509391,0.6860943934114666,0.8346502747252748,0.7061154821054116,0.5,0.35,7,logreg,focal
2177,423,540,860,0.75925,0.6142857142857143,0.8373076923076923,0.7257967032967033,0.6703039750584567,0.6410734252702199,0.828457967032967,0.7007046936274829,0.5,0.35,7,lgb,lgb_default
1932,668,336,1064,0.749,0.76,0.7430769230769231,0.7515384615384615,0.6143187066974596,0.6794380587484036,0.8281222527472527,0.7034267601509291,0.5,0.35,7,lgb,lgb_weight
1943,657,333,1067,0.7525,0.7621428571428571,0.7473076923076923,0.7547252747252747,0.6189095127610209,0.6830985915492958,0.8288813186813188,0.7014949320055319,0.5,0.35,7,lgb,lgb_focal
1833,767,264,1136,0.74225,0.8114285714285714,0.705,0.7582142857142857,0.5969521807672097,0.6878595216469877,0.828457967032967,0.7007046936274829,0.30631531956853175,0.35,7,lgb,lgb_threshold
1991,609,347,1053,0.761,0.7521428571428571,0.7657692307692308,0.7589560439560439,0.6335740072202166,0.6877857609405617,0.840634065934066,0.7270100275412985,0.5,0.35,8,logreg,focal
2199,401,548,852,0.76275,0.6085714285714285,0.8457692307692307,0.7271703296703296,0.6799680766161214,0.6422917451941199,0.8250396978021979,0.6884613963103824,0.5,0.35,8,lgb,lgb_default
1950,650,351,1049,0.74975,0.7492857142857143,0.75,0.7496428571428572,0.6174220129487934,0.6769925782510489,0.8263288461538463,0.6890973155420612,0.5,0.35,8,lgb,lgb_weight
1960,640,343,1057,0.75425,0.755,0.7538461538461538,0.7544230769230769,0.6228638774307602,0.6825960607039071,0.8257189560439561,0.6920072847839437,0.5,0.35,8,lgb,lgb_focal
1698,902,217,1183,0.72025,0.845,0.6530769230769231,0.7490384615384615,0.5673860911270984,0.678909612625538,0.8250396978021979,0.6884613963103824,0.2508475960152607,0.35,8,lgb,lgb_threshold
1921,679,339,1061,0.7455,0.7578571428571429,0.7388461538461538,0.7483516483516484,0.6097701149425288,0.6757961783439491,0.826873076923077,0.6979651425516241,0.5,0.35,9,logreg,focal
2140,460,545,855,0.74875,0.6107142857142858,0.823076923076923,0.7168956043956044,0.6501901140684411,0.6298342541436465,0.8189326923076923,0.6778859326555101,0.5,0.35,9,lgb,lgb_default
1882,718,333,1067,0.73725,0.7621428571428571,0.7238461538461538,0.7429945054945055,0.5977591036414566,0.6700156985871272,0.8175858516483518,0.678600032067716,0.5,0.35,9,lgb,lgb_weight
1887,713,329,1071,0.7395,0.765,0.7257692307692307,0.7453846153846153,0.6003363228699552,0.6727386934673366,0.8178858516483518,0.676407175174342,0.5,0.35,9,lgb,lgb_focal
1832,768,289,1111,0.73575,0.7935714285714286,0.7046153846153846,0.7490934065934066,0.591271953166578,0.6776456236657518,0.8189326923076923,0.6778859326555101,0.32382124540871454,0.35,9,lgb,lgb_threshold
1535,465,466,1534,0.76725,0.767,0.7675,0.76725,0.7673836918459229,0.7671917979494874,0.8478907500000001,0.8268096974247281,0.5,0.5,0,logreg,focal
1479,521,444,1556,0.75875,0.778,0.7395,0.75875,0.7491574386133847,0.7633063527103263,0.8423541250000002,0.8233579246209679,0.5,0.5,0,lgb,lgb_default
1479,521,444,1556,0.75875,0.778,0.7395,0.75875,0.7491574386133847,0.7633063527103263,0.8423541250000002,0.8233579246209679,0.5,0.5,0,lgb,lgb_weight
1485,515,417,1583,0.767,0.7915,0.7425,0.767,0.7545281220209723,0.7725719863347975,0.8408028750000001,0.8189890567722872,0.5,0.5,0,lgb,lgb_focal
1419,581,359,1641,0.765,0.8205,0.7095,0.765,0.7385238523852385,0.7773567029843675,0.8423541250000002,0.8233579246209679,0.4522607938697753,0.5,0,lgb,lgb_threshold
1487,513,478,1522,0.75225,0.761,0.7435,0.7522500000000001,0.7479115479115479,0.7543990086741016,0.82673125,0.805559365322124,0.5,0.5,1,logreg,focal
1421,579,468,1532,0.73825,0.766,0.7105,0.7382500000000001,0.7257224064424443,0.7453174410119193,0.8122695,0.7846746103819531,0.5,0.5,1,lgb,lgb_default
1421,579,468,1532,0.73825,0.766,0.7105,0.7382500000000001,0.7257224064424443,0.7453174410119193,0.8122695,0.7846746103819531,0.5,0.5,1,lgb,lgb_weight
1413,587,454,1546,0.73975,0.773,0.7065,0.73975,0.7248007501172058,0.7481248487781272,0.813072375,0.7849964353792838,0.5,0.5,1,lgb,lgb_focal
1333,667,379,1621,0.7385,0.8105,0.6665,0.7384999999999999,0.7084790209790209,0.7560634328358209,0.8122695,0.7846746103819531,0.4436333564950915,0.5,1,lgb,lgb_threshold
1531,469,459,1541,0.768,0.7705,0.7655,0.768,0.7666666666666667,0.7685785536159601,0.849105375,0.8356369403988257,0.5,0.5,2,logreg,focal
1481,519,437,1563,0.761,0.7815,0.7405,0.761,0.7507204610951008,0.7658010779029886,0.8359788749999999,0.8148387538568324,0.5,0.5,2,lgb,lgb_default
1481,519,437,1563,0.761,0.7815,0.7405,0.761,0.7507204610951008,0.7658010779029886,0.8359788749999999,0.8148387538568324,0.5,0.5,2,lgb,lgb_weight
1474,526,441,1559,0.75825,0.7795,0.737,0.75825,0.7477218225419664,0.7632802937576498,0.837016375,0.815388033568685,0.5,0.5,2,lgb,lgb_focal
1454,546,401,1599,0.76325,0.7995,0.727,0.76325,0.7454545454545455,0.7715319662243667,0.8359788749999999,0.8148387538568324,0.4759685514200429,0.5,2,lgb,lgb_threshold
1508,492,447,1553,0.76525,0.7765,0.754,0.76525,0.7594132029339853,0.7678615574783683,0.841171875,0.8230083156375192,0.5,0.5,3,logreg,focal
1446,554,447,1553,0.74975,0.7765,0.723,0.7497499999999999,0.7370669197911723,0.7562697832968103,0.8278530000000001,0.8018079325465138,0.5,0.5,3,lgb,lgb_default
1446,554,447,1553,0.74975,0.7765,0.723,0.7497499999999999,0.7370669197911723,0.7562697832968103,0.8278530000000001,0.8018079325465138,0.5,0.5,3,lgb,lgb_weight
1460,540,437,1563,0.75575,0.7815,0.73,0.7557499999999999,0.7432239657631954,0.7618815500853033,0.8289074999999999,0.8038695597058969,0.5,0.5,3,lgb,lgb_focal
1401,599,397,1603,0.751,0.8015,0.7005,0.751,0.7279745685740237,0.7629700142789148,0.8278530000000001,0.8018079325465138,0.46843800066471775,0.5,3,lgb,lgb_threshold
1497,503,434,1566,0.76575,0.783,0.7485,0.76575,0.7568873852102465,0.7697222904890636,0.8408011249999999,0.8203976071891543,0.5,0.5,4,logreg,focal
1468,532,440,1560,0.757,0.78,0.734,0.757,0.745697896749522,0.7624633431085045,0.8291971249999999,0.805205860356085,0.5,0.5,4,lgb,lgb_default
1468,532,440,1560,0.757,0.78,0.734,0.757,0.745697896749522,0.7624633431085045,0.8291971249999999,0.805205860356085,0.5,0.5,4,lgb,lgb_weight
1458,542,428,1572,0.7575,0.786,0.729,0.7575000000000001,0.7436140018921475,0.7642197374817696,0.82985275,0.8027741092240196,0.5,0.5,4,lgb,lgb_focal
1397,603,362,1638,0.75875,0.819,0.6985,0.75875,0.7309236947791165,0.7724593256307474,0.8291971249999999,0.805205860356085,0.4526903202706239,0.5,4,lgb,lgb_threshold
1486,514,434,1566,0.763,0.783,0.743,0.763,0.7528846153846154,0.7676470588235293,0.8379243749999999,0.8196750487574448,0.5,0.5,5,logreg,focal
1451,549,434,1566,0.75425,0.783,0.7255,0.7542500000000001,0.7404255319148936,0.7611178614823816,0.8264556250000001,0.8023984484077245,0.5,0.5,5,lgb,lgb_default
1451,549,434,1566,0.75425,0.783,0.7255,0.7542500000000001,0.7404255319148936,0.7611178614823816,0.8264556250000001,0.8023984484077245,0.5,0.5,5,lgb,lgb_weight
1450,550,424,1576,0.7565,0.788,0.725,0.7565,0.7412982126058325,0.7639360155113911,0.8270963749999999,0.8000859964482452,0.5,0.5,5,lgb,lgb_focal
1472,528,466,1534,0.7515,0.767,0.736,0.7515000000000001,0.7439379243452958,0.7552929591334319,0.8264556250000001,0.8023984484077245,0.5202546792386137,0.5,5,lgb,lgb_threshold
1507,493,493,1507,0.7535,0.7535,0.7535,0.7535,0.7535,0.7535,0.83131425,0.8172311889181663,0.5,0.5,6,logreg,focal
1453,547,479,1521,0.7435,0.7605,0.7265,0.7435,0.7354932301740812,0.747787610619469,0.8237821250000001,0.8044412938836956,0.5,0.5,6,lgb,lgb_default
1453,547,479,1521,0.7435,0.7605,0.7265,0.7435,0.7354932301740812,0.747787610619469,0.8237821250000001,0.8044412938836956,0.5,0.5,6,lgb,lgb_weight
1461,539,470,1530,0.74775,0.765,0.7305,0.74775,0.7394876752054133,0.7520275251904646,0.826649875,0.8060316325917172,0.5,0.5,6,lgb,lgb_focal
1447,553,471,1529,0.744,0.7645,0.7235,0.744,0.734390009606148,0.7491425771680549,0.8237821250000001,0.8044412938836956,0.49468191443278065,0.5,6,lgb,lgb_threshold
1510,490,448,1552,0.7655,0.776,0.755,0.7655000000000001,0.7600391772771793,0.7679366650173183,0.8371132500000001,0.815457746179818,0.5,0.5,7,logreg,focal
1443,557,419,1581,0.756,0.7905,0.7215,0.756,0.7394761459307764,0.764137264378927,0.829355375,0.8033663740648973,0.5,0.5,7,lgb,lgb_default
1443,557,419,1581,0.756,0.7905,0.7215,0.756,0.7394761459307764,0.764137264378927,0.829355375,0.8033663740648973,0.5,0.5,7,lgb,lgb_weight
1431,569,420,1580,0.75275,0.79,0.7155,0.75275,0.7352256863657515,0.7616293082670523,0.8281683750000002,0.8028475348713988,0.5,0.5,7,lgb,lgb_focal
1462,538,443,1557,0.75475,0.7785,0.731,0.75475,0.7431980906921241,0.7604395604395604,0.829355375,0.8033663740648973,0.5135782230914775,0.5,7,lgb,lgb_threshold
1526,474,461,1539,0.76625,0.7695,0.763,0.76625,0.7645305514157973,0.76700722651383,0.8419385,0.8240513674429143,0.5,0.5,8,logreg,focal
1475,525,449,1551,0.7565,0.7755,0.7375,0.7565,0.7471098265895953,0.7610402355250245,0.827892625,0.8027635191285545,0.5,0.5,8,lgb,lgb_default
1475,525,449,1551,0.7565,0.7755,0.7375,0.7565,0.7471098265895953,0.7610402355250245,0.827892625,0.8027635191285545,0.5,0.5,8,lgb,lgb_weight
1490,510,443,1557,0.76175,0.7785,0.745,0.7617499999999999,0.7532656023222061,0.7656749446766659,0.82849075,0.8045335350109518,0.5,0.5,8,lgb,lgb_focal
1484,516,459,1541,0.75625,0.7705,0.742,0.75625,0.7491492464754497,0.7596746364308602,0.827892625,0.8027635191285545,0.5073338729247431,0.5,8,lgb,lgb_threshold
1489,511,458,1542,0.75775,0.771,0.7445,0.75775,0.7510959571358987,0.760917838638046,0.8412815000000001,0.8241616473643645,0.5,0.5,9,logreg,focal
1448,552,418,1582,0.7575,0.791,0.724,0.7575000000000001,0.7413308341143393,0.7653604257377842,0.8340083749999999,0.8119557384796927,0.5,0.5,9,lgb,lgb_default
1448,552,418,1582,0.7575,0.791,0.724,0.7575000000000001,0.7413308341143393,0.7653604257377842,0.8340083749999999,0.8119557384796927,0.5,0.5,9,lgb,lgb_weight
1451,549,412,1588,0.75975,0.794,0.7255,0.75975,0.743097800655124,0.767706067198453,0.8330668749999999,0.8112134247907097,0.5,0.5,9,lgb,lgb_focal
1434,566,389,1611,0.76125,0.8055,0.717,0.76125,0.7400091869545246,0.7713670098156571,0.8340083749999999,0.8119557384796927,0.484582474998879,0.5,9,lgb,lgb_threshold
