TN,FP,FN,TP,accuracy,sensitivity,specificity,balanced_acc,precision,f1_pos,roc_auc,pr_auc,threshold,dataset,prevalence,seed,model,strategy
2117,1803,11,69,0.5465,0.8625,0.5400510204081632,0.7012755102040816,0.03685897435897436,0.07069672131147542,0.7940943877551021,0.07357492341478183,0.010865609019131292,diabetes,0.02,1,logreg,threshold
2138,1782,9,71,0.55225,0.8875,0.5454081632653062,0.716454081632653,0.03831624392876417,0.07346094154164512,0.7954655612244897,0.06849527743215503,0.3149294751979056,diabetes,0.02,1,logreg,weight+threshold
3920,0,80,0,0.98,0.0,1.0,0.5,0.0,0.0,0.7599186862244898,0.07460385596147782,0.5,diabetes,0.02,1,rf,default
3920,0,80,0,0.98,0.0,1.0,0.5,0.0,0.0,0.7702742346938776,0.06612414104748056,0.5,diabetes,0.02,1,rf,weight
2605,1315,16,64,0.66725,0.8,0.6645408163265306,0.7322704081632654,0.046410442349528645,0.08773132282385196,0.810578762755102,0.07369161388077117,0.5,diabetes,0.02,1,rf,undersample
3917,3,79,1,0.9795,0.0125,0.999234693877551,0.5058673469387756,0.25,0.023809523809523808,0.7996014030612244,0.08155232296012067,0.5,diabetes,0.02,1,rf,smote
2499,1421,18,62,0.64025,0.775,0.6375,0.70625,0.041807147673634526,0.07933461292386437,0.7599186862244898,0.07460385596147782,0.016666666666666666,diabetes,0.02,1,rf,threshold
2447,1473,15,65,0.628,0.8125,0.624234693877551,0.7183673469387755,0.04226267880364109,0.0803461063040791,0.7702742346938776,0.06612414104748056,0.013333333333333334,diabetes,0.02,1,rf,weight+threshold
3918,2,80,0,0.9795,0.0,0.9994897959183674,0.4997448979591837,0.0,0.0,0.7991470025510203,0.05977306929503972,0.5,diabetes,0.02,1,hgb,default
3189,731,33,47,0.809,0.5875,0.8135204081632653,0.7005102040816327,0.060411311053984576,0.10955710955710957,0.7970679209183673,0.07728859946146753,0.5,diabetes,0.02,1,hgb,weight
2621,1299,19,61,0.6705,0.7625,0.6686224489795919,0.715561224489796,0.04485294117647059,0.08472222222222223,0.7649713010204081,0.0574904221771259,0.5,diabetes,0.02,1,hgb,undersample
3916,4,79,1,0.97925,0.0125,0.9989795918367347,0.5057397959183674,0.2,0.023529411764705885,0.7906154336734694,0.08371149842658202,0.5,diabetes,0.02,1,hgb,smote
2550,1370,13,67,0.65425,0.8375,0.6505102040816326,0.7440051020408163,0.04662491301322199,0.08833223467369809,0.7991470025510203,0.05977306929503972,0.011749104479988181,diabetes,0.02,1,hgb,threshold
2751,1169,16,64,0.70375,0.8,0.7017857142857142,0.7508928571428571,0.05190592051905921,0.0974866717440975,0.7970679209183673,0.07728859946146753,0.3562538082483533,diabetes,0.02,1,hgb,weight+threshold
3920,0,80,0,0.98,0.0,1.0,0.5,0.0,0.0,0.8104304846938776,0.09422965766025637,0.5,diabetes,0.02,2,logreg,default
2853,1067,16,64,0.72925,0.8,0.7278061224489796,0.7639030612244898,0.05658709106984969,0.10569777043765483,0.8221109693877551,0.10004746484767779,0.5,diabetes,0.02,2,logreg,weight
2812,1108,16,64,0.719,0.8,0.7173469387755103,0.7586734693877552,0.05460750853242321,0.10223642172523961,0.8264477040816326,0.08684409807380275,0.5,diabetes,0.02,2,logreg,undersample
2918,1002,22,58,0.744,0.725,0.7443877551020408,0.7346938775510203,0.05471698113207547,0.10175438596491228,0.8120121173469387,0.09213836085658987,0.5,diabetes,0.02,2,logreg,smote
2879,1041,22,58,0.73425,0.725,0.7344387755102041,0.729719387755102,0.052775250227479524,0.09838846480067853,0.8104304846938776,0.09422965766025637,0.021052317853084562,diabetes,0.02,2,logreg,threshold
3016,904,24,56,0.768,0.7,0.7693877551020408,0.7346938775510203,0.058333333333333334,0.1076923076923077,0.8221109693877551,0.10004746484767779,0.554782279191379,diabetes,0.02,2,logreg,weight+threshold
3919,1,80,0,0.97975,0.0,0.9997448979591836,0.4998724489795918,0.0,0.0,0.8100876913265306,0.06259800251311559,0.5,diabetes,0.02,2,rf,default
3919,1,80,0,0.97975,0.0,0.9997448979591836,0.4998724489795918,0.0,0.0,0.7941820790816327,0.05687059319226978,0.5,diabetes,0.02,2,rf,weight
2630,1290,12,68,0.6745,0.85,0.6709183673469388,0.7604591836734693,0.050073637702503684,0.09457579972183588,0.817732780612245,0.061898389534721286,0.5,diabetes,0.02,2,rf,undersample
3914,6,80,0,0.9785,0.0,0.9984693877551021,0.49923469387755104,0.0,0.0,0.7857764668367347,0.05133325706356739,0.5,diabetes,0.02,2,rf,smote
2367,1553,8,72,0.60975,0.9,0.6038265306122449,0.7519132653061225,0.044307692307692305,0.0844574780058651,0.8100876913265306,0.06259800251311559,0.013333333333333334,diabetes,0.02,2,rf,threshold
3064,856,28,52,0.779,0.65,0.7816326530612245,0.7158163265306123,0.05726872246696035,0.10526315789473685,0.7941820790816327,0.05687059319226978,0.03,diabetes,0.02,2,rf,weight+threshold
3920,0,80,0,0.98,0.0,1.0,0.5,0.0,0.0,0.7894355867346938,0.055907881097321234,0.5,diabetes,0.02,2,hgb,default
3262,658,42,38,0.825,0.475,0.8321428571428572,0.6535714285714286,0.05459770114942529,0.0979381443298969,0.779937818877551,0.06810270691046492,0.5,diabetes,0.02,2,hgb,weight
2694,1226,24,56,0.6875,0.7,0.6872448979591836,0.6936224489795918,0.0436817472698908,0.08223201174743025,0.787952806122449,0.05844879460058257,0.5,diabetes,0.02,2,hgb,undersample
3914,6,80,0,0.9785,0.0,0.9984693877551021,0.49923469387755104,0.0,0.0,0.7867602040816326,0.05955674303780366,0.5,diabetes,0.02,2,hgb,smote
2923,997,29,51,0.7435,0.6375,0.7456632653061225,0.6915816326530613,0.04866412213740458,0.09042553191489361,0.7894355867346938,0.055907881097321234,0.01830504382040146,diabetes,0.02,2,hgb,threshold
2489,1431,14,66,0.63875,0.825,0.6349489795918367,0.7299744897959184,0.04408817635270541,0.08370323398858592,0.779937818877551,0.06810270691046492,0.22361228608473935,diabetes,0.02,2,hgb,weight+threshold
3920,0,80,0,0.98,0.0,1.0,0.5,0.0,0.0,0.8397576530612245,0.10113782047606132,0.5,diabetes,0.02,3,logreg,default
2865,1055,16,64,0.73225,0.8,0.7308673469387755,0.7654336734693878,0.05719392314566577,0.10675562969140952,0.8416932397959184,0.09544736017868245,0.5,diabetes,0.02,3,logreg,weight
2841,1079,14,66,0.72675,0.825,0.7247448979591836,0.7748724489795917,0.05764192139737991,0.10775510204081633,0.8300286989795919,0.08482380226671374,0.5,diabetes,0.02,3,logreg,undersample
2894,1026,18,62,0.739,0.775,0.738265306122449,0.7566326530612245,0.05698529411764706,0.10616438356164384,0.833109056122449,0.09073184435726185,0.5,diabetes,0.02,3,logreg,smote
2410,1510,8,72,0.6205,0.9,0.6147959183673469,0.7573979591836735,0.045512010113780026,0.08664259927797834,0.8397576530612245,0.10113782047606132,0.012911938234049902,diabetes,0.02,3,logreg,threshold
2494,1426,8,72,0.6415,0.9,0.6362244897959184,0.7681122448979592,0.04806408544726302,0.09125475285171102,0.8416932397959184,0.09544736017868245,0.38298770778128366,diabetes,0.02,3,logreg,weight+threshold
3918,2,80,0,0.9795,0.0,0.9994897959183674,0.4997448979591837,0.0,0.0,0.8046269132653061,0.07979798558112525,0.5,diabetes,0.02,3,rf,default
3918,2,80,0,0.9795,0.0,0.9994897959183674,0.4997448979591837,0.0,0.0,0.8014046556122449,0.07738269195522374,0.5,diabetes,0.02,3,rf,weight
2668,1252,14,66,0.6835,0.825,0.6806122448979591,0.7528061224489795,0.05007587253414264,0.0944206008583691,0.8086192602040816,0.07723028105790253,0.5,diabetes,0.02,3,rf,undersample
3911,9,80,0,0.97775,0.0,0.997704081632653,0.4988520408163265,0.0,0.0,0.8001084183673469,0.06738073913215713,0.5,diabetes,0.02,3,rf,smote
2401,1519,12,68,0.61725,0.85,0.6125,0.73125,0.0428481411468179,0.08158368326334733,0.8046269132653061,0.07979798558112525,0.013333333333333334,diabetes,0.02,3,rf,threshold
2668,1252,15,65,0.68325,0.8125,0.6806122448979591,0.7465561224489796,0.04935459377372817,0.09305654974946313,0.8014046556122449,0.07738269195522374,0.016666666666666666,diabetes,0.02,3,rf,weight+threshold
3918,2,80,0,0.9795,0.0,0.9994897959183674,0.4997448979591837,0.0,0.0,0.8099617346938776,0.07816473706822034,0.5,diabetes,0.02,3,hgb,default
3249,671,35,45,0.8235,0.5625,0.8288265306122449,0.6956632653061224,0.06284916201117319,0.11306532663316583,0.819311224489796,0.08713975181199042,0.5,diabetes,0.02,3,hgb,weight
2703,1217,20,60,0.69075,0.75,0.6895408163265306,0.7197704081632653,0.04698512137823023,0.08843036109064112,0.7824362244897959,0.0643490678728087,0.5,diabetes,0.02,3,hgb,undersample
3912,8,79,1,0.97825,0.0125,0.9979591836734694,0.5052295918367347,0.1111111111111111,0.022471910112359553,0.8021364795918369,0.07560510899422121,0.5,diabetes,0.02,3,hgb,smote
2657,1263,12,68,0.68125,0.85,0.6778061224489796,0.7639030612244898,0.05108940646130729,0.09638554216867469,0.8099617346938776,0.07816473706822034,0.010711716161887468,diabetes,0.02,3,hgb,threshold
2892,1028,16,64,0.739,0.8,0.7377551020408163,0.7688775510204082,0.05860805860805861,0.1092150170648464,0.819311224489796,0.08713975181199042,0.3364585300741808,diabetes,0.02,3,hgb,weight+threshold
3919,1,80,0,0.97975,0.0,0.9997448979591836,0.4998724489795918,0.0,0.0,0.8071875000000001,0.0784664085093532,0.5,diabetes,0.02,4,logreg,default
2890,1030,19,61,0.73775,0.7625,0.7372448979591837,0.7498724489795918,0.05591200733272227,0.10418445772843724,0.8139859693877551,0.07931414309344405,0.5,diabetes,0.02,4,logreg,weight
2849,1071,21,59,0.727,0.7375,0.7267857142857143,0.7321428571428572,0.05221238938053097,0.09752066115702479,0.805873724489796,0.07800278570705597,0.5,diabetes,0.02,4,logreg,undersample
2928,992,22,58,0.7465,0.725,0.746938775510204,0.735969387755102,0.05523809523809524,0.10265486725663718,0.8072863520408164,0.0746658229017714,0.5,diabetes,0.02,4,logreg,smote
2450,1470,13,67,0.62925,0.8375,0.625,0.73125,0.043591411841249185,0.08286951144094001,0.8071875000000001,0.0784664085093532,0.01240491738618341,diabetes,0.02,4,logreg,threshold
2736,1184,19,61,0.69925,0.7625,0.6979591836734694,0.7302295918367347,0.04899598393574297,0.0920754716981132,0.8139859693877551,0.07931414309344405,0.4527794027402441,diabetes,0.02,4,logreg,weight+threshold
3919,1,80,0,0.97975,0.0,0.9997448979591836,0.4998724489795918,0.0,0.0,0.7810570790816327,0.06190249243123685,0.5,diabetes,0.02,4,rf,default
3920,0,80,0,0.98,0.0,1.0,0.5,0.0,0.0,0.7792426658163265,0.06365004839128773,0.5,diabetes,0.02,4,rf,weight
2717,1203,9,71,0.697,0.8875,0.6931122448979592,0.7903061224489796,0.05572998430141287,0.10487444608567208,0.8295264668367348,0.07869146522189938,0.5,diabetes,0.02,4,rf,undersample
3916,4,80,0,0.979,0.0,0.9989795918367347,0.49948979591836734,0.0,0.0,0.772265625,0.06163774543994458,0.5,diabetes,0.02,4,rf,smote
2827,1093,27,53,0.72,0.6625,0.7211734693877551,0.6918367346938775,0.0462478184991274,0.08646003262642742,0.7810570790816327,0.06190249243123685,0.023333333333333334,diabetes,0.02,4,rf,threshold
2980,940,26,54,0.7585,0.675,0.7602040816326531,0.7176020408163266,0.05432595573440644,0.1005586592178771,0.7792426658163265,0.06365004839128773,0.023333333333333334,diabetes,0.02,4,rf,weight+threshold
3918,2,80,0,0.9795,0.0,0.9994897959183674,0.4997448979591837,0.0,0.0,0.7713855229591837,0.06104289295630421,0.5,diabetes,0.02,4,hgb,default
3311,609,36,44,0.83875,0.55,0.8446428571428571,0.6973214285714286,0.06738131699846861,0.12005457025920874,0.7844084821428572,0.06764553736485157,0.5,diabetes,0.02,4,hgb,weight
2638,1282,13,67,0.67625,0.8375,0.6729591836734694,0.7552295918367347,0.04966641957005189,0.09377186843946816,0.7958067602040817,0.06315228106204883,0.5,diabetes,0.02,4,hgb,undersample
3917,3,79,1,0.9795,0.0125,0.999234693877551,0.5058673469387756,0.25,0.023809523809523808,0.7590242346938776,0.06289298923378685,0.5,diabetes,0.02,4,hgb,smote
2502,1418,21,59,0.64025,0.7375,0.638265306122449,0.6878826530612245,0.03994583615436696,0.07578676942838793,0.7713855229591837,0.06104289295630421,0.011829040621753462,diabetes,0.02,4,hgb,threshold
2415,1505,13,67,0.6205,0.8375,0.6160714285714286,0.7267857142857144,0.04262086513994911,0.0811138014527845,0.7844084821428572,0.06764553736485157,0.2229563038957593,diabetes,0.02,4,hgb,weight+threshold
3556,44,369,31,0.89675,0.0775,0.9877777777777778,0.5326388888888889,0.41333333333333333,0.13052631578947366,0.8184888888888889,0.3126425923181109,0.5,diabetes,0.1,0,logreg,default
2557,1043,92,308,0.71625,0.77,0.7102777777777778,0.7401388888888889,0.22797927461139897,0.35179897201599086,0.8192979166666668,0.311199792809322,0.5,diabetes,0.1,0,logreg,weight
2574,1026,92,308,0.7205,0.77,0.715,0.7424999999999999,0.23088455772113944,0.3552479815455594,0.8183000000000001,0.30922939136186334,0.5,diabetes,0.1,0,logreg,undersample
2590,1010,94,306,0.724,0.765,0.7194444444444444,0.7422222222222222,0.23252279635258358,0.35664335664335667,0.8179631944444444,0.30931999987662384,0.5,diabetes,0.1,0,logreg,smote
2410,1190,71,329,0.68475,0.8225,0.6694444444444444,0.7459722222222223,0.21658986175115208,0.34288692027097445,0.8184888888888889,0.3126425923181109,0.08613200794455367,diabetes,0.1,0,logreg,threshold
2402,1198,74,326,0.682,0.815,0.6672222222222223,0.741111111111111,0.21391076115485563,0.33887733887733884,0.8192979166666668,0.311199792809322,0.44764943708555016,diabetes,0.1,0,logreg,weight+threshold
3571,29,372,28,0.89975,0.07,0.9919444444444444,0.5309722222222222,0.49122807017543857,0.12253829321663018,0.7999878472222222,0.2956078143157873,0.5,diabetes,0.1,0,rf,default
3572,28,375,25,0.89925,0.0625,0.9922222222222222,0.5273611111111112,0.4716981132075472,0.11037527593818984,0.7990298611111112,0.2908879371951163,0.5,diabetes,0.1,0,rf,weight
2447,1153,80,320,0.69175,0.8,0.6797222222222222,0.7398611111111111,0.2172437202987101,0.34169781099839835,0.8060583333333333,0.2866356257058229,0.5,diabetes,0.1,0,rf,undersample
3468,132,317,83,0.88775,0.2075,0.9633333333333334,0.5854166666666667,0.386046511627907,0.2699186991869919,0.8039208333333334,0.29872177984784104,0.5,diabetes,0.1,0,rf,smote
2226,1374,71,329,0.63875,0.8225,0.6183333333333333,0.7204166666666667,0.19318849089841456,0.3128863528292915,0.7999878472222222,0.2956078143157873,0.08666666666666667,diabetes,0.1,0,rf,threshold
2466,1134,92,308,0.6935,0.77,0.685,0.7275,0.21359223300970873,0.3344191096634093,0.7990298611111112,0.2908879371951163,0.1,diabetes,0.1,0,rf,weight+threshold
3567,33,362,38,0.90125,0.095,0.9908333333333333,0.5429166666666667,0.5352112676056338,0.16135881104033972,0.818045138888889,0.34264189873772977,0.5,diabetes,0.1,0,hgb,default
2681,919,104,296,0.74425,0.74,0.7447222222222222,0.742361111111111,0.24362139917695474,0.3665634674922601,0.8205850694444445,0.328678364231076,0.5,diabetes,0.1,0,hgb,weight
2494,1106,93,307,0.70025,0.7675,0.6927777777777778,0.7301388888888889,0.2172682236376504,0.33866519580805293,0.7988458333333334,0.28057172765959615,0.5,diabetes,0.1,0,hgb,undersample
3529,71,343,57,0.8965,0.1425,0.9802777777777778,0.5613888888888889,0.4453125,0.21590909090909088,0.8181520833333333,0.32836213621340804,0.5,diabetes,0.1,0,hgb,smote
2476,1124,85,315,0.69775,0.7875,0.6877777777777778,0.737638888888889,0.21890201528839473,0.3425774877650897,0.818045138888889,0.34264189873772977,0.08479402777161442,diabetes,0.1,0,hgb,threshold
2576,1024,90,310,0.7215,0.775,0.7155555555555555,0.7452777777777777,0.23238380809595202,0.3575547866205306,0.8205850694444445,0.328678364231076,0.4580518347059467,diabetes,0.1,0,hgb,weight+threshold
3569,31,371,29,0.8995,0.0725,0.9913888888888889,0.5319444444444444,0.48333333333333334,0.12608695652173912,0.8282493055555556,0.32613557449166514,0.5,diabetes,0.1,1,logreg,default
2664,936,103,297,0.74025,0.7425,0.74,0.74125,0.24087591240875914,0.36374770361298225,0.829526388888889,0.325633094600964,0.5,diabetes,0.1,1,logreg,weight
2669,931,104,296,0.74125,0.74,0.7413888888888889,0.7406944444444444,0.24123879380603097,0.363859864781807,0.8274784722222223,0.3264092467631325,0.5,diabetes,0.1,1,logreg,undersample
2675,925,104,296,0.74275,0.74,0.7430555555555556,0.7415277777777778,0.24242424242424243,0.365206662553979,0.826925,0.325651722614423,0.5,diabetes,0.1,1,logreg,smote
2777,823,114,286,0.76575,0.715,0.7713888888888889,0.7431944444444445,0.25788999098286747,0.3790589794565938,0.8282493055555556,0.32613557449166514,0.11542897682751836,diabetes,0.1,1,logreg,threshold
2643,957,101,299,0.7355,0.7475,0.7341666666666666,0.7408333333333333,0.23805732484076433,0.3611111111111111,0.829526388888889,0.325633094600964,0.49274191904165004,diabetes,0.1,1,logreg,weight+threshold
3571,29,376,24,0.89875,0.06,0.9919444444444444,0.5259722222222222,0.4528301886792453,0.10596026490066227,0.810535763888889,0.30030136078316483,0.5,diabetes,0.1,1,rf,default
3577,23,384,16,0.89825,0.04,0.9936111111111111,0.5168055555555555,0.41025641025641024,0.07289293849658315,0.8157121527777776,0.30276167610928545,0.5,diabetes,0.1,1,rf,weight
2554,1046,87,313,0.71675,0.7825,0.7094444444444444,0.7459722222222223,0.23031640912435614,0.3558840250142126,0.8230284722222223,0.32099316101064385,0.5,diabetes,0.1,1,rf,undersample
3472,128,305,95,0.89175,0.2375,0.9644444444444444,0.6009722222222222,0.4260089686098655,0.30497592295345105,0.8142184027777778,0.3232195541583398,0.5,diabetes,0.1,1,rf,smote
2814,786,129,271,0.77125,0.6775,0.7816666666666666,0.7295833333333333,0.2563859981078524,0.3719972546328071,0.810535763888889,0.30030136078316483,0.15111111111111108,diabetes,0.1,1,rf,threshold
2689,911,106,294,0.74575,0.735,0.7469444444444444,0.7409722222222221,0.24398340248962655,0.3663551401869159,0.8157121527777776,0.30276167610928545,0.12,diabetes,0.1,1,rf,weight+threshold
3576,24,379,21,0.89925,0.0525,0.9933333333333333,0.5229166666666667,0.4666666666666667,0.09438202247191012,0.834582986111111,0.33435550769928907,0.5,diabetes,0.1,1,hgb,default
2727,873,104,296,0.75575,0.74,0.7575,0.74875,0.25320786997433703,0.3773103887826641,0.832425,0.34007224579250683,0.5,diabetes,0.1,1,hgb,weight
2591,1009,97,303,0.7235,0.7575,0.7197222222222223,0.7386111111111111,0.23094512195121952,0.3539719626168224,0.8204826388888888,0.31028323880163877,0.5,diabetes,0.1,1,hgb,undersample
3518,82,336,64,0.8955,0.16,0.9772222222222222,0.5686111111111111,0.4383561643835616,0.2344322344322344,0.825298611111111,0.3306574744051978,0.5,diabetes,0.1,1,hgb,smote
2718,882,103,297,0.75375,0.7425,0.755,0.74875,0.25190839694656486,0.37618746041798606,0.834582986111111,0.33435550769928907,0.10946015912592771,diabetes,0.1,1,hgb,threshold
2696,904,97,303,0.74975,0.7575,0.7488888888888889,0.7531944444444445,0.2510356255178128,0.37710018668326073,0.832425,0.34007224579250683,0.48606940074553995,diabetes,0.1,1,hgb,weight+threshold
3557,43,366,34,0.89775,0.085,0.9880555555555556,0.5365277777777778,0.44155844155844154,0.14255765199161427,0.8066458333333334,0.31568751828014785,0.5,diabetes,0.1,2,logreg,default
2611,989,98,302,0.72825,0.755,0.7252777777777778,0.7401388888888889,0.23392718822618125,0.3571850975753992,0.8069479166666667,0.30942070958565604,0.5,diabetes,0.1,2,logreg,weight
2615,985,97,303,0.7295,0.7575,0.7263888888888889,0.7419444444444444,0.23524844720496896,0.3590047393364929,0.8047944444444445,0.29894018588419297,0.5,diabetes,0.1,2,logreg,undersample
2621,979,101,299,0.73,0.7475,0.7280555555555556,0.7377777777777779,0.23395931142410015,0.3563766388557807,0.8070395833333335,0.3089975495341353,0.5,diabetes,0.1,2,logreg,smote
2502,1098,88,312,0.7035,0.78,0.695,0.7375,0.22127659574468084,0.34475138121546955,0.8066458333333334,0.31568751828014785,0.09222900159429809,diabetes,0.1,2,logreg,threshold
2496,1104,86,314,0.7025,0.785,0.6933333333333334,0.7391666666666667,0.22143864598025387,0.34543454345434543,0.8069479166666667,0.30942070958565604,0.46960778785126744,diabetes,0.1,2,logreg,weight+threshold
3565,35,381,19,0.896,0.0475,0.9902777777777778,0.518888888888889,0.35185185185185186,0.08370044052863437,0.7937392361111112,0.28273134216734397,0.5,diabetes,0.1,2,rf,default
3578,22,384,16,0.8985,0.04,0.9938888888888889,0.5169444444444444,0.42105263157894735,0.07305936073059362,0.7967954861111112,0.28891618323824253,0.5,diabetes,0.1,2,rf,weight
2505,1095,96,304,0.70225,0.76,0.6958333333333333,0.7279166666666667,0.21729807005003574,0.3379655364091162,0.8000732638888889,0.29353168363675347,0.5,diabetes,0.1,2,rf,undersample
3472,128,317,83,0.88875,0.2075,0.9644444444444444,0.5859722222222222,0.3933649289099526,0.27168576104746317,0.7985003472222222,0.29781074110764527,0.5,diabetes,0.1,2,rf,smote
2551,1049,102,298,0.71225,0.745,0.7086111111111111,0.7268055555555555,0.2212323682256867,0.3411562678878077,0.7937392361111112,0.28273134216734397,0.11666666666666667,diabetes,0.1,2,rf,threshold
2711,889,131,269,0.745,0.6725,0.7530555555555556,0.7127777777777777,0.23229706390328153,0.34531450577663675,0.7967954861111112,0.28891618323824253,0.12666666666666668,diabetes,0.1,2,rf,weight+threshold
3569,31,372,28,0.89925,0.07,0.9913888888888889,0.5306944444444445,0.4745762711864407,0.12200435729847496,0.8057427083333334,0.30881023247963457,0.5,diabetes,0.1,2,hgb,default
2623,977,100,300,0.73075,0.75,0.7286111111111111,0.7393055555555555,0.23492560689115113,0.3577817531305903,0.8067048611111112,0.3141129925998076,0.5,diabetes,0.1,2,hgb,weight
2531,1069,106,294,0.70625,0.735,0.7030555555555555,0.7190277777777778,0.2157006603081438,0.33352240499149177,0.79515,0.26844246378014297,0.5,diabetes,0.1,2,hgb,undersample
3523,77,346,54,0.89425,0.135,0.9786111111111111,0.5568055555555556,0.4122137404580153,0.2033898305084746,0.8085583333333334,0.3210621596534553,0.5,diabetes,0.1,2,hgb,smote
2543,1057,102,298,0.71025,0.745,0.7063888888888888,0.7256944444444444,0.2199261992619926,0.3396011396011396,0.8057427083333334,0.30881023247963457,0.10198063631534396,diabetes,0.1,2,hgb,threshold
2506,1094,94,306,0.703,0.765,0.6961111111111111,0.7305555555555556,0.21857142857142858,0.34,0.8067048611111112,0.3141129925998076,0.4590858362126275,diabetes,0.1,2,hgb,weight+threshold
3576,24,371,29,0.90125,0.0725,0.9933333333333333,0.5329166666666666,0.5471698113207547,0.1280353200883002,0.8304545138888888,0.3531739155322016,0.5,diabetes,0.1,3,logreg,default
2569,1031,84,316,0.72125,0.79,0.7136111111111111,0.7518055555555556,0.23459539717891612,0.361763022323984,0.830810763888889,0.3522194078379099,0.5,diabetes,0.1,3,logreg,weight
2565,1035,86,314,0.71975,0.785,0.7125,0.74875,0.23276501111934766,0.3590623213264723,0.8303496527777776,0.3517302575082211,0.5,diabetes,0.1,3,logreg,undersample
2573,1027,90,310,0.72075,0.775,0.7147222222222223,0.7448611111111112,0.2318623784592371,0.35693724812895794,0.8264878472222222,0.34420292236181516,0.5,diabetes,0.1,3,logreg,smote
2363,1237,64,336,0.67475,0.84,0.6563888888888889,0.7481944444444444,0.21360457724094087,0.34059807399898634,0.8304545138888888,0.3531739155322016,0.08469027915647918,diabetes,0.1,3,logreg,threshold
2114,1486,42,358,0.618,0.895,0.5872222222222222,0.741111111111111,0.19414316702819956,0.3190730837789661,0.830810763888889,0.3522194078379099,0.3765250361091663,diabetes,0.1,3,logreg,weight+threshold
3576,24,377,23,0.89975,0.0575,0.9933333333333333,0.5254166666666666,0.48936170212765956,0.10290827740492169,0.8114173611111111,0.3289927156358037,0.5,diabetes,0.1,3,rf,default
3582,18,384,16,0.8995,0.04,0.995,0.5175,0.47058823529411764,0.07373271889400922,0.8119878472222223,0.3191807280004115,0.5,diabetes,0.1,3,rf,weight
2428,1172,74,326,0.6885,0.815,0.6744444444444444,0.7447222222222222,0.21762349799732977,0.34351949420442573,0.8216159722222222,0.34758332073807036,0.5,diabetes,0.1,3,rf,undersample
3475,125,314,86,0.89025,0.215,0.9652777777777778,0.5901388888888889,0.4075829383886256,0.281505728314239,0.8073895833333334,0.3084601703456377,0.5,diabetes,0.1,3,rf,smote
2386,1214,81,319,0.67625,0.7975,0.6627777777777778,0.7301388888888889,0.20808871493803,0.33005690636316604,0.8114173611111111,0.3289927156358037,0.10622222222222222,diabetes,0.1,3,rf,threshold
2481,1119,85,315,0.699,0.7875,0.6891666666666667,0.7383333333333333,0.2196652719665272,0.34351145038167935,0.8119878472222223,0.3191807280004115,0.10666666666666667,diabetes,0.1,3,rf,weight+threshold
3576,24,369,31,0.90175,0.0775,0.9933333333333333,0.5354166666666667,0.5636363636363636,0.13626373626373625,0.8336572916666667,0.3624245377299943,0.5,diabetes,0.1,3,hgb,default
2559,1041,83,317,0.719,0.7925,0.7108333333333333,0.7516666666666667,0.23343151693667158,0.3606370875995449,0.8316208333333333,0.37129064349325247,0.5,diabetes,0.1,3,hgb,weight
2433,1167,85,315,0.687,0.7875,0.6758333333333333,0.7316666666666667,0.2125506072874494,0.33475026567481403,0.8155159722222223,0.34877731201435835,0.5,diabetes,0.1,3,hgb,undersample
3528,72,336,64,0.898,0.16,0.98,0.57,0.47058823529411764,0.23880597014925375,0.8234812500000002,0.3431709227479123,0.5,diabetes,0.1,3,hgb,smote
2295,1305,62,338,0.65825,0.845,0.6375,0.74125,0.2057212416311625,0.33088595203132654,0.8336572916666667,0.3624245377299943,0.08023414802262757,diabetes,0.1,3,hgb,threshold
2549,1051,81,319,0.717,0.7975,0.7080555555555555,0.7527777777777778,0.23284671532846715,0.36045197740113,0.8316208333333333,0.37129064349325247,0.49526175492826685,diabetes,0.1,3,hgb,weight+threshold
3561,39,360,40,0.90025,0.1,0.9891666666666666,0.5445833333333333,0.5063291139240507,0.16701461377870566,0.8186479166666667,0.3154986115022025,0.5,diabetes,0.1,4,logreg,default
2617,983,105,295,0.728,0.7375,0.7269444444444444,0.7322222222222222,0.23082942097026604,0.35160905840286055,0.8196902777777777,0.31757559267376567,0.5,diabetes,0.1,4,logreg,weight
2627,973,103,297,0.731,0.7425,0.7297222222222223,0.7361111111111112,0.23385826771653542,0.35568862275449104,0.8175791666666667,0.31457682388491054,0.5,diabetes,0.1,4,logreg,undersample
2608,992,98,302,0.7275,0.755,0.7244444444444444,0.7397222222222222,0.23338485316846985,0.3565525383707202,0.819620138888889,0.3162016795886185,0.5,diabetes,0.1,4,logreg,smote
2752,848,123,277,0.75725,0.6925,0.7644444444444445,0.7284722222222222,0.24622222222222223,0.36327868852459017,0.8186479166666667,0.3154986115022025,0.11859638011985828,diabetes,0.1,4,logreg,threshold
2702,898,114,286,0.747,0.715,0.7505555555555555,0.7327777777777778,0.24155405405405406,0.3611111111111111,0.8196902777777777,0.31757559267376567,0.5273835948916329,diabetes,0.1,4,logreg,weight+threshold
3576,24,377,23,0.89975,0.0575,0.9933333333333333,0.5254166666666666,0.48936170212765956,0.10290827740492169,0.7914468749999999,0.29244681198411926,0.5,diabetes,0.1,4,rf,default
3586,14,383,17,0.90075,0.0425,0.9961111111111111,0.5193055555555556,0.5483870967741935,0.0788863109048724,0.7940718749999999,0.2947893611072585,0.5,diabetes,0.1,4,rf,weight
