TN,FP,FN,TP,accuracy,sensitivity,specificity,balanced_acc,precision,f1_pos,roc_auc,pr_auc,threshold,prevalence,seed,model,strategy
3066,734,72,128,0.7985,0.64,0.8068421052631579,0.723421052631579,0.14849187935034802,0.24105461393596986,0.7996473684210526,0.25307931216691165,0.5,0.05,6,hgb,weight
2752,1048,67,133,0.72125,0.665,0.7242105263157895,0.6946052631578947,0.1126164267569856,0.19261404779145547,0.7572756578947369,0.20469968935061061,0.5,0.05,6,hgb,undersample
3765,35,178,22,0.94675,0.11,0.9907894736842106,0.5503947368421053,0.38596491228070173,0.17120622568093385,0.7869243421052631,0.19907665465516133,0.5,0.05,6,hgb,smote
2988,812,61,139,0.78175,0.695,0.7863157894736842,0.7406578947368421,0.14616193480546794,0.24152910512597744,0.7942625000000001,0.224997797418817,0.05159950088612065,0.05,6,hgb,threshold
2930,870,61,139,0.76725,0.695,0.7710526315789473,0.7330263157894736,0.1377601585728444,0.22994210090984288,0.7996473684210526,0.25307931216691165,0.43202486653129246,0.05,6,hgb,weight+threshold
3785,15,189,11,0.949,0.055,0.9960526315789474,0.5255263157894737,0.4230769230769231,0.09734513274336283,0.8426184210526316,0.2585550942467938,0.5,0.05,7,logreg,default
2882,918,43,157,0.75975,0.785,0.758421052631579,0.7717105263157895,0.14604651162790697,0.24627450980392154,0.8412486842105263,0.25844505848279714,0.5,0.05,7,logreg,weight
2891,909,40,160,0.76275,0.8,0.7607894736842106,0.7803947368421054,0.14967259120673526,0.25216706067769895,0.837828947368421,0.2504064887785644,0.5,0.05,7,logreg,undersample
2897,903,47,153,0.7625,0.765,0.7623684210526316,0.7636842105263157,0.14488636363636365,0.24363057324840767,0.8327368421052631,0.25104091178783405,0.5,0.05,7,logreg,smote
2672,1128,36,164,0.709,0.82,0.7031578947368421,0.761578947368421,0.12693498452012383,0.21983914209115282,0.8426184210526316,0.2585550942467938,0.0407189397423859,0.05,7,logreg,threshold
2770,1030,39,161,0.73275,0.805,0.7289473684210527,0.7669736842105264,0.1351805205709488,0.23148813803019413,0.8412486842105263,0.25844505848279714,0.4614033072758058,0.05,7,logreg,weight+threshold
3791,9,196,4,0.94875,0.02,0.9976315789473684,0.5088157894736842,0.3076923076923077,0.03755868544600939,0.7902605263157895,0.19212203569998085,0.5,0.05,7,rf,default
3793,7,195,5,0.9495,0.025,0.9981578947368421,0.511578947368421,0.4166666666666667,0.04716981132075472,0.7971032894736841,0.18311226018679044,0.5,0.05,7,rf,weight
2702,1098,45,155,0.71425,0.775,0.7110526315789474,0.7430263157894736,0.12370311252992817,0.21335168616655198,0.806116447368421,0.20051748507208106,0.5,0.05,7,rf,undersample
3755,45,181,19,0.9435,0.095,0.9881578947368421,0.541578947368421,0.296875,0.14393939393939395,0.7910578947368421,0.16961038317273824,0.5,0.05,7,rf,smote
2926,874,67,133,0.76475,0.665,0.77,0.7175,0.1320754716981132,0.22038111019055512,0.7902605263157895,0.19212203569998085,0.06333333333333334,0.05,7,rf,threshold
2840,960,55,145,0.74625,0.725,0.7473684210526316,0.7361842105263158,0.13122171945701358,0.2222222222222222,0.7971032894736841,0.18311226018679044,0.05,0.05,7,rf,weight+threshold
3790,10,187,13,0.95075,0.065,0.9973684210526316,0.5311842105263158,0.5652173913043478,0.11659192825112107,0.8212671052631578,0.23403505574291153,0.5,0.05,7,hgb,default
3024,776,59,141,0.79125,0.705,0.7957894736842105,0.7503947368421052,0.15376226826608505,0.252461951656222,0.8234374999999998,0.229600455958913,0.5,0.05,7,hgb,weight
2722,1078,54,146,0.717,0.73,0.7163157894736842,0.7231578947368421,0.119281045751634,0.2050561797752809,0.7976171052631579,0.20275320018339513,0.5,0.05,7,hgb,undersample
3759,41,182,18,0.94425,0.09,0.9892105263157894,0.5396052631578947,0.3050847457627119,0.138996138996139,0.8002953947368421,0.20307106065342964,0.5,0.05,7,hgb,smote
2715,1085,38,162,0.71925,0.81,0.7144736842105263,0.7622368421052632,0.12991178829190056,0.22391154111955772,0.8212671052631578,0.23403505574291153,0.03740999179856289,0.05,7,hgb,threshold
2684,1116,40,160,0.711,0.8,0.7063157894736842,0.7531578947368421,0.12539184952978055,0.2168021680216802,0.8234374999999998,0.229600455958913,0.3817658789250334,0.05,7,hgb,weight+threshold
3789,11,186,14,0.95075,0.07,0.9971052631578947,0.5335526315789474,0.56,0.12444444444444444,0.8472921052631579,0.2597021232051189,0.5,0.05,8,logreg,default
2878,922,42,158,0.759,0.79,0.7573684210526316,0.7736842105263158,0.14629629629629629,0.24687499999999998,0.8451105263157895,0.26132803086323425,0.5,0.05,8,logreg,weight
2833,967,39,161,0.7485,0.805,0.7455263157894737,0.7752631578947369,0.1427304964539007,0.2424698795180723,0.8411184210526317,0.25243616891718146,0.5,0.05,8,logreg,undersample
2876,924,46,154,0.7575,0.77,0.7568421052631579,0.763421052631579,0.14285714285714285,0.24100156494522693,0.8365276315789474,0.2577190181535981,0.5,0.05,8,logreg,smote
2656,1144,27,173,0.70725,0.865,0.6989473684210527,0.7819736842105263,0.1313591495823842,0.2280817402768622,0.8472921052631579,0.2597021232051189,0.040797787998968944,0.05,8,logreg,threshold
2732,1068,30,170,0.7255,0.85,0.7189473684210527,0.7844736842105263,0.13731825525040386,0.2364394993045897,0.8451105263157895,0.26132803086323425,0.453102979792334,0.05,8,logreg,weight+threshold
3791,9,199,1,0.948,0.005,0.9976315789473684,0.5013157894736842,0.1,0.009523809523809523,0.8183453947368421,0.17958838686890172,0.5,0.05,8,rf,default
3791,9,196,4,0.94875,0.02,0.9976315789473684,0.5088157894736842,0.3076923076923077,0.03755868544600939,0.8237664473684211,0.17817570350811793,0.5,0.05,8,rf,weight
2659,1141,39,161,0.705,0.805,0.6997368421052632,0.7523684210526316,0.12365591397849462,0.21438082556591212,0.8308184210526315,0.1835087991211952,0.5,0.05,8,rf,undersample
3730,70,186,14,0.936,0.07,0.9815789473684211,0.5257894736842106,0.16666666666666666,0.09859154929577466,0.8256723684210525,0.16716971239652312,0.5,0.05,8,rf,smote
2645,1155,43,157,0.7005,0.785,0.6960526315789474,0.7405263157894737,0.11966463414634146,0.20767195767195767,0.8183453947368421,0.17958838686890172,0.043333333333333335,0.05,8,rf,threshold
2840,960,49,151,0.74775,0.755,0.7473684210526316,0.7511842105263158,0.13591359135913592,0.2303585049580473,0.8237664473684211,0.17817570350811793,0.05,0.05,8,rf,weight+threshold
3795,5,195,5,0.95,0.025,0.9986842105263158,0.5118421052631579,0.5,0.047619047619047616,0.8345190789473684,0.2187535798647537,0.5,0.05,8,hgb,default
2985,815,60,140,0.78125,0.7,0.7855263157894737,0.7427631578947369,0.14659685863874344,0.2424242424242424,0.829575,0.21720970264233658,0.5,0.05,8,hgb,weight
2696,1104,46,154,0.7125,0.77,0.7094736842105264,0.7397368421052632,0.12241653418124006,0.21124828532235937,0.8185302631578948,0.1968655246553828,0.5,0.05,8,hgb,undersample
3764,36,179,21,0.94625,0.105,0.9905263157894737,0.5477631578947368,0.3684210526315789,0.16342412451361868,0.82105,0.1925018483967657,0.5,0.05,8,hgb,smote
2634,1166,33,167,0.70025,0.835,0.6931578947368421,0.7640789473684211,0.12528132033008252,0.21787345075016307,0.8345190789473684,0.2187535798647537,0.038333461585683536,0.05,8,hgb,threshold
2540,1260,31,169,0.67725,0.845,0.6684210526315789,0.7567105263157894,0.11826452064380685,0.20748925721301412,0.829575,0.21720970264233658,0.3379500023926487,0.05,8,hgb,weight+threshold
3792,8,191,9,0.95025,0.045,0.9978947368421053,0.5214473684210527,0.5294117647058824,0.08294930875576036,0.8436467105263157,0.2794557591837439,0.5,0.05,9,logreg,default
2837,963,42,158,0.74875,0.79,0.746578947368421,0.7682894736842105,0.1409455842997324,0.23921271763815294,0.8466848684210526,0.2784709337484081,0.5,0.05,9,logreg,weight
2820,980,44,156,0.744,0.78,0.7421052631578947,0.7610526315789474,0.13732394366197184,0.23353293413173654,0.8358361842105264,0.25957458139238976,0.5,0.05,9,logreg,undersample
2832,968,39,161,0.74825,0.805,0.7452631578947368,0.7751315789473685,0.14260407440212577,0.24228743416102333,0.8364809210526317,0.25716617604133435,0.5,0.05,9,logreg,smote
2740,1060,39,161,0.72525,0.805,0.7210526315789474,0.7630263157894737,0.13185913185913187,0.22660098522167488,0.8436467105263157,0.2794557591837439,0.046230009479462014,0.05,9,logreg,threshold
2787,1013,41,159,0.7365,0.795,0.733421052631579,0.7642105263157895,0.1356655290102389,0.23177842565597667,0.8466848684210526,0.2784709337484081,0.48718712992914187,0.05,9,logreg,weight+threshold
3793,7,192,8,0.95025,0.04,0.9981578947368421,0.5190789473684211,0.5333333333333333,0.07441860465116279,0.8160822368421052,0.22357276082834476,0.5,0.05,9,rf,default
3792,8,194,6,0.9495,0.03,0.9978947368421053,0.5139473684210526,0.42857142857142855,0.056074766355140186,0.8103894736842104,0.21626816035785876,0.5,0.05,9,rf,weight
2720,1080,45,155,0.71875,0.775,0.7157894736842105,0.7453947368421052,0.12550607287449392,0.21602787456445993,0.8092019736842105,0.18716559597829388,0.5,0.05,9,rf,undersample
3766,34,184,16,0.9455,0.08,0.9910526315789474,0.5355263157894737,0.32,0.128,0.8142065789473685,0.1847246338010174,0.5,0.05,9,rf,smote
2918,882,57,143,0.76525,0.715,0.7678947368421053,0.7414473684210526,0.13951219512195123,0.23346938775510204,0.8160822368421052,0.22357276082834476,0.06333333333333334,0.05,9,rf,threshold
2737,1063,47,153,0.7225,0.765,0.7202631578947368,0.7426315789473684,0.12582236842105263,0.21610169491525422,0.8103894736842104,0.21626816035785876,0.043015873015873014,0.05,9,rf,weight+threshold
3794,6,194,6,0.95,0.03,0.998421052631579,0.5142105263157895,0.5,0.056603773584905655,0.8278572368421053,0.2449636877452084,0.5,0.05,9,hgb,default
2973,827,62,138,0.77775,0.69,0.7823684210526316,0.7361842105263158,0.14300518134715026,0.2369098712446352,0.8240776315789473,0.2525547600614337,0.5,0.05,9,hgb,weight
2770,1030,48,152,0.7305,0.76,0.7289473684210527,0.7444736842105264,0.12859560067681894,0.2199710564399421,0.8011111842105263,0.19616003491101014,0.5,0.05,9,hgb,undersample
3774,26,181,19,0.94825,0.095,0.9931578947368421,0.5440789473684211,0.4222222222222222,0.15510204081632653,0.8133973684210527,0.21848570186249217,0.5,0.05,9,hgb,smote
2871,929,51,149,0.755,0.745,0.7555263157894737,0.7502631578947369,0.13821892393320964,0.2331768388106416,0.8278572368421053,0.2449636877452084,0.050433866375839964,0.05,9,hgb,threshold
2926,874,58,142,0.767,0.71,0.77,0.74,0.13976377952755906,0.2335526315789474,0.8240776315789473,0.2525547600614337,0.4843982247163694,0.05,9,hgb,weight+threshold
3555,45,347,53,0.902,0.1325,0.9875,0.56,0.5408163265306123,0.21285140562248997,0.8524736111111112,0.38389424030380065,0.5,0.1,0,logreg,default
2662,938,68,332,0.7485,0.83,0.7394444444444445,0.7847222222222222,0.2614173228346457,0.39760479041916175,0.8525243055555556,0.3826337784432862,0.5,0.1,0,logreg,weight
2660,940,72,328,0.747,0.82,0.7388888888888889,0.7794444444444444,0.2586750788643533,0.3932853717026379,0.8498173611111112,0.3833466075124082,0.5,0.1,0,logreg,undersample
2651,949,73,327,0.7445,0.8175,0.7363888888888889,0.7769444444444444,0.256269592476489,0.3902147971360382,0.8475138888888889,0.3765452495510938,0.5,0.1,0,logreg,smote
2556,1044,59,341,0.72425,0.8525,0.71,0.78125,0.24620938628158845,0.3820728291316527,0.8524736111111112,0.38389424030380065,0.09191457241334794,0.1,0,logreg,threshold
2576,1024,55,345,0.73025,0.8625,0.7155555555555555,0.7890277777777778,0.252008765522279,0.39005087620124357,0.8525243055555556,0.3826337784432862,0.4780993166906221,0.1,0,logreg,weight+threshold
3532,68,350,50,0.8955,0.125,0.9811111111111112,0.5530555555555556,0.423728813559322,0.19305019305019305,0.8223114583333334,0.3198362299989277,0.5,0.1,0,rf,default
3539,61,363,37,0.894,0.0925,0.9830555555555556,0.5377777777777778,0.37755102040816324,0.14859437751004015,0.8221187499999999,0.3172990650296385,0.5,0.1,0,rf,weight
2516,1084,84,316,0.708,0.79,0.6988888888888889,0.7444444444444445,0.2257142857142857,0.35111111111111104,0.821851388888889,0.32791707397590975,0.5,0.1,0,rf,undersample
3443,157,318,82,0.88125,0.205,0.9563888888888888,0.5806944444444444,0.34309623430962344,0.25665101721439754,0.810851388888889,0.2871562555618057,0.5,0.1,0,rf,smote
2531,1069,80,320,0.71275,0.8,0.7030555555555555,0.7515277777777778,0.23038156947444205,0.35774175517048634,0.8223114583333334,0.3198362299989277,0.09666666666666666,0.1,0,rf,threshold
2628,972,97,303,0.73275,0.7575,0.73,0.7437499999999999,0.2376470588235294,0.36179104477611934,0.8221187499999999,0.3172990650296385,0.10666666666666667,0.1,0,rf,weight+threshold
3563,37,359,41,0.901,0.1025,0.9897222222222222,0.5461111111111111,0.5256410256410257,0.1715481171548117,0.8422597222222221,0.36453421612418196,0.5,0.1,0,hgb,default
2664,936,86,314,0.7445,0.785,0.74,0.7625,0.2512,0.38060606060606056,0.8372447916666668,0.36085786235678413,0.5,0.1,0,hgb,weight
2561,1039,86,314,0.71875,0.785,0.7113888888888888,0.7481944444444444,0.2320768662232077,0.3582430119794638,0.8244291666666668,0.3370658230801346,0.5,0.1,0,hgb,undersample
3493,107,320,80,0.89325,0.2,0.9702777777777778,0.5851388888888889,0.42780748663101603,0.27257240204429306,0.8233489583333333,0.34070969354317526,0.5,0.1,0,hgb,smote
2812,788,104,296,0.777,0.74,0.7811111111111111,0.7605555555555555,0.2730627306273063,0.39892183288409705,0.8422597222222221,0.36453421612418196,0.12334427780339956,0.1,0,hgb,threshold
2614,986,82,318,0.733,0.795,0.7261111111111112,0.7605555555555557,0.24386503067484663,0.37323943661971837,0.8372447916666668,0.36085786235678413,0.4875103229804041,0.1,0,hgb,weight+threshold
3551,49,335,65,0.904,0.1625,0.9863888888888889,0.5744444444444444,0.5701754385964912,0.2529182879377432,0.8518496527777777,0.4021354921174993,0.5,0.1,1,logreg,default
2695,905,71,329,0.756,0.8225,0.7486111111111111,0.7855555555555556,0.26661264181523503,0.4026927784577724,0.8531614583333332,0.40333436886481433,0.5,0.1,1,logreg,weight
2639,961,71,329,0.742,0.8225,0.7330555555555556,0.7777777777777778,0.25503875968992246,0.3893491124260355,0.8519802083333334,0.3985650053380945,0.5,0.1,1,logreg,undersample
2693,907,85,315,0.752,0.7875,0.7480555555555556,0.7677777777777778,0.25777414075286414,0.38840937114673246,0.8460059027777778,0.3955172844452095,0.5,0.1,1,logreg,smote
2439,1161,45,355,0.6985,0.8875,0.6775,0.7825,0.2341688654353562,0.3705636743215031,0.8518496527777777,0.4021354921174993,0.07523131484254122,0.1,1,logreg,threshold
2769,831,87,313,0.7705,0.7825,0.7691666666666667,0.7758333333333334,0.2736013986013986,0.4054404145077721,0.8531614583333332,0.40333436886481433,0.5277229041527518,0.1,1,logreg,weight+threshold
3552,48,356,44,0.899,0.11,0.9866666666666667,0.5483333333333333,0.4782608695652174,0.17886178861788618,0.8193531250000001,0.3402033115210569,0.5,0.1,1,rf,default
3555,45,364,36,0.89775,0.09,0.9875,0.5387500000000001,0.4444444444444444,0.14968814968814967,0.8127621527777777,0.32143169470371613,0.5,0.1,1,rf,weight
2498,1102,71,329,0.70675,0.8225,0.6938888888888889,0.7581944444444444,0.22990915443745633,0.3593664664117968,0.82385625,0.3159346078865745,0.5,0.1,1,rf,undersample
3467,133,306,94,0.89025,0.235,0.9630555555555556,0.5990277777777777,0.41409691629955947,0.29984051036682613,0.813004513888889,0.3087071518173965,0.5,0.1,1,rf,smote
2547,1053,90,310,0.71425,0.775,0.7075,0.74125,0.22743947175348497,0.3516732841747022,0.8193531250000001,0.3402033115210569,0.10333333333333333,0.1,1,rf,threshold
2559,1041,87,313,0.718,0.7825,0.7108333333333333,0.7466666666666666,0.2311669128508124,0.3568985176738882,0.8127621527777777,0.32143169470371613,0.09666666666666666,0.1,1,rf,weight+threshold
3561,39,357,43,0.901,0.1075,0.9891666666666666,0.5483333333333333,0.524390243902439,0.1784232365145228,0.8468722222222222,0.38013116043719936,0.5,0.1,1,hgb,default
2712,888,86,314,0.7565,0.785,0.7533333333333333,0.7691666666666667,0.2612312811980033,0.3920099875156055,0.840001388888889,0.3797835031201107,0.5,0.1,1,hgb,weight
2544,1056,77,323,0.71675,0.8075,0.7066666666666667,0.7570833333333333,0.23422770123277736,0.3631253513209668,0.8255809027777777,0.3245255616008415,0.5,0.1,1,hgb,undersample
3468,132,297,103,0.89275,0.2575,0.9633333333333334,0.6104166666666667,0.43829787234042555,0.32440944881889766,0.8350697916666666,0.35909876110832073,0.5,0.1,1,hgb,smote
2807,793,96,304,0.77775,0.76,0.7797222222222222,0.7698611111111111,0.27711941659070194,0.4061456245824983,0.8468722222222222,0.38013116043719936,0.11869177138062076,0.1,1,hgb,threshold
2821,779,105,295,0.779,0.7375,0.7836111111111111,0.7605555555555557,0.2746741154562384,0.4002713704206241,0.840001388888889,0.3797835031201107,0.5403537299993227,0.1,1,hgb,weight+threshold
3561,39,333,67,0.907,0.1675,0.9891666666666666,0.5783333333333334,0.6320754716981132,0.2648221343873518,0.8353732638888888,0.4069269326824646,0.5,0.1,2,logreg,default
2665,935,88,312,0.74425,0.78,0.7402777777777778,0.7601388888888889,0.25020048115477145,0.37887067395264123,0.8363378472222223,0.40975756976246347,0.5,0.1,2,logreg,weight
2685,915,89,311,0.749,0.7775,0.7458333333333333,0.7616666666666667,0.2536704730831974,0.38253382533825336,0.8363399305555554,0.40307645907460893,0.5,0.1,2,logreg,undersample
2666,934,89,311,0.74425,0.7775,0.7405555555555555,0.7590277777777777,0.2497991967871486,0.37811550151975687,0.8326718750000001,0.401643869150005,0.5,0.1,2,logreg,smote
2714,886,95,305,0.75475,0.7625,0.7538888888888889,0.7581944444444444,0.25608732157850544,0.3834066624764299,0.8353732638888888,0.4069269326824646,0.107371499070268,0.1,2,logreg,threshold
2846,754,119,281,0.78175,0.7025,0.7905555555555556,0.7465277777777778,0.2714975845410628,0.3916376306620209,0.8363378472222223,0.40975756976246347,0.5629461936298957,0.1,2,logreg,weight+threshold
3545,55,353,47,0.898,0.1175,0.9847222222222223,0.5511111111111111,0.46078431372549017,0.18725099601593626,0.8024892361111112,0.31045156485879144,0.5,0.1,2,rf,default
3549,51,366,34,0.89575,0.085,0.9858333333333333,0.5354166666666667,0.4,0.1402061855670103,0.8018847222222222,0.30382359591960983,0.5,0.1,2,rf,weight
2552,1048,103,297,0.71225,0.7425,0.7088888888888889,0.7256944444444444,0.220817843866171,0.34040114613180517,0.8106552083333334,0.3268433086564405,0.5,0.1,2,rf,undersample
3482,118,317,83,0.89125,0.2075,0.9672222222222222,0.5873611111111111,0.4129353233830846,0.2762063227953411,0.7999715277777777,0.29527153883181606,0.5,0.1,2,rf,smote
2394,1206,84,316,0.6775,0.79,0.665,0.7275,0.2076215505913272,0.32882414151925077,0.8024892361111112,0.31045156485879144,0.08,0.1,2,rf,threshold
2339,1261,81,319,0.6645,0.7975,0.6497222222222222,0.7236111111111111,0.20189873417721518,0.3222222222222222,0.8018847222222222,0.30382359591960983,0.07,0.1,2,rf,weight+threshold
3565,35,359,41,0.9015,0.1025,0.9902777777777778,0.5463888888888889,0.5394736842105263,0.1722689075630252,0.8247614583333334,0.35997783365703295,0.5,0.1,2,hgb,default
2708,892,111,289,0.74925,0.7225,0.7522222222222222,0.7373611111111111,0.2447078746824725,0.3655913978494624,0.8218805555555556,0.3718592820464262,0.5,0.1,2,hgb,weight
2617,983,100,300,0.72925,0.75,0.7269444444444444,0.7384722222222222,0.2338269680436477,0.35650623885918004,0.8086958333333334,0.31773473250650924,0.5,0.1,2,hgb,undersample
3484,116,311,89,0.89325,0.2225,0.9677777777777777,0.5951388888888889,0.43414634146341463,0.29421487603305785,0.8091694444444444,0.3219148654697507,0.5,0.1,2,hgb,smote
2660,940,96,304,0.741,0.76,0.7388888888888889,0.7494444444444445,0.24437299035369775,0.36982968369829683,0.8247614583333334,0.35997783365703295,0.10082115589361725,0.1,2,hgb,threshold
2645,955,107,293,0.7345,0.7325,0.7347222222222223,0.7336111111111112,0.23477564102564102,0.3555825242718446,0.8218805555555556,0.3718592820464262,0.4884616471444817,0.1,2,hgb,weight+threshold
3571,29,350,50,0.90525,0.125,0.9919444444444444,0.5584722222222223,0.6329113924050633,0.20876826722338204,0.8556409722222221,0.4323231981892349,0.5,0.1,3,logreg,default
2702,898,72,328,0.7575,0.82,0.7505555555555555,0.7852777777777777,0.26753670473083196,0.4034440344403444,0.8551763888888889,0.4314267332127845,0.5,0.1,3,logreg,weight
2690,910,73,327,0.75425,0.8175,0.7472222222222222,0.7823611111111111,0.26434923201293453,0.39951130116065975,0.8518805555555556,0.41976262492870065,0.5,0.1,3,logreg,undersample
2678,922,79,321,0.74975,0.8025,0.7438888888888889,0.7731944444444445,0.2582461786001609,0.39074863055386494,0.8504840277777778,0.42100625188632845,0.5,0.1,3,logreg,smote
2807,793,81,319,0.7815,0.7975,0.7797222222222222,0.7886111111111112,0.2868705035971223,0.421957671957672,0.8556409722222221,0.4323231981892349,0.11438096747969341,0.1,3,logreg,threshold
2722,878,78,322,0.761,0.805,0.7561111111111111,0.7805555555555556,0.2683333333333333,0.4025,0.8551763888888889,0.4314267332127845,0.5065188760210014,0.1,3,logreg,weight+threshold
3552,48,363,37,0.89725,0.0925,0.9866666666666667,0.5395833333333333,0.43529411764705883,0.15257731958762885,0.8185753472222222,0.34136834746857303,0.5,0.1,3,rf,default
3558,42,365,35,0.89825,0.0875,0.9883333333333333,0.5379166666666666,0.45454545454545453,0.14675052410901468,0.8198774305555555,0.33808826381141344,0.5,0.1,3,rf,weight
2592,1008,80,320,0.728,0.8,0.72,0.76,0.24096385542168675,0.37037037037037035,0.8307065972222223,0.34838143393730736,0.5,0.1,3,rf,undersample
3476,124,311,89,0.89125,0.2225,0.9655555555555555,0.5940277777777777,0.41784037558685444,0.2903752039151713,0.8156239583333333,0.30996210961742465,0.5,0.1,3,rf,smote
2624,976,90,310,0.7335,0.775,0.7288888888888889,0.7519444444444445,0.2410575427682737,0.36773428232502964,0.8185753472222222,0.34136834746857303,0.10333333333333333,0.1,3,rf,threshold
2777,823,110,290,0.76675,0.725,0.7713888888888889,0.7481944444444444,0.2605570530098832,0.38334434897554526,0.8198774305555555,0.33808826381141344,0.12,0.1,3,rf,weight+threshold
3573,27,365,35,0.902,0.0875,0.9925,0.54,0.5645161290322581,0.15151515151515152,0.836440625,0.3762918755915071,0.5,0.1,3,hgb,default
2736,864,99,301,0.75925,0.7525,0.76,0.75625,0.25836909871244634,0.38466453674121404,0.843903125,0.41471389239823364,0.5,0.1,3,hgb,weight
2648,952,88,312,0.74,0.78,0.7355555555555555,0.7577777777777778,0.2468354430379747,0.375,0.8241510416666666,0.352555138659424,0.5,0.1,3,hgb,undersample
3489,111,308,92,0.89525,0.23,0.9691666666666666,0.5995833333333334,0.45320197044334976,0.30514096185737977,0.8263142361111111,0.3662903209865718,0.5,0.1,3,hgb,smote
2482,1118,72,328,0.7025,0.82,0.6894444444444444,0.7547222222222222,0.2268326417704011,0.3553629469122427,0.836440625,0.3762918755915071,0.07757739006673234,0.1,3,hgb,threshold
2689,911,91,309,0.7495,0.7725,0.7469444444444444,0.7597222222222222,0.2532786885245902,0.38148148148148153,0.843903125,0.41471389239823364,0.4832591200628027,0.1,3,hgb,weight+threshold
3550,50,345,55,0.90125,0.1375,0.9861111111111112,0.5618055555555556,0.5238095238095238,0.21782178217821782,0.8414232638888889,0.3759391306004854,0.5,0.1,4,logreg,default
2722,878,93,307,0.75725,0.7675,0.7561111111111111,0.7618055555555555,0.2590717299578059,0.38738170347003154,0.8418684027777777,0.37689940242112707,0.5,0.1,4,logreg,weight
2703,897,91,309,0.753,0.7725,0.7508333333333334,0.7616666666666667,0.2562189054726368,0.3848069738480697,0.8399350694444444,0.3688415062713751,0.5,0.1,4,logreg,undersample
2695,905,92,308,0.75075,0.77,0.7486111111111111,0.7593055555555556,0.2539159109645507,0.38189708617482954,0.8393607638888888,0.36683226676282366,0.5,0.1,4,logreg,smote
2739,861,93,307,0.7615,0.7675,0.7608333333333334,0.7641666666666667,0.2628424657534247,0.39158163265306123,0.8414232638888889,0.3759391306004854,0.10446167875229878,0.1,4,logreg,threshold
2636,964,83,317,0.73825,0.7925,0.7322222222222222,0.762361111111111,0.24746291959406713,0.37715645449137414,0.8418684027777777,0.37689940242112707,0.466935401738381,0.1,4,logreg,weight+threshold
3538,62,357,43,0.89525,0.1075,0.9827777777777778,0.5451388888888888,0.4095238095238095,0.17029702970297028,0.8086555555555556,0.3046156096473597,0.5,0.1,4,rf,default
3547,53,362,38,0.89625,0.095,0.9852777777777778,0.540138888888889,0.4175824175824176,0.15478615071283094,0.8074583333333334,0.29463333184395724,0.5,0.1,4,rf,weight
2592,1008,88,312,0.726,0.78,0.72,0.75,0.23636363636363636,0.3627906976744186,0.8173756944444444,0.29620593800134953,0.5,0.1,4,rf,undersample
3461,139,318,82,0.88575,0.205,0.9613888888888888,0.5831944444444445,0.37104072398190047,0.2640901771336554,0.8044975694444445,0.28259126588771155,0.5,0.1,4,rf,smote
2721,879,111,289,0.7525,0.7225,0.7558333333333334,0.7391666666666667,0.24743150684931506,0.36862244897959184,0.8086555555555556,0.3046156096473597,0.12,0.1,4,rf,threshold
2509,1091,89,311,0.705,0.7775,0.6969444444444445,0.7372222222222222,0.22182596291012838,0.34517203107658156,0.8074583333333334,0.29463333184395724,0.08333333333333333,0.1,4,rf,weight+threshold
3563,37,357,43,0.9015,0.1075,0.9897222222222222,0.548611111111111,0.5375,0.17916666666666667,0.8312868055555556,0.3603022266740892,0.5,0.1,4,hgb,default
2772,828,103,297,0.76725,0.7425,0.77,0.7562500000000001,0.264,0.38950819672131154,0.8285638888888889,0.3526727742098709,0.5,0.1,4,hgb,weight
2642,958,95,305,0.73675,0.7625,0.7338888888888889,0.7481944444444444,0.2414885193982581,0.3668069753457606,0.8236315972222222,0.3171101077122778,0.5,0.1,4,hgb,undersample
3477,123,311,89,0.8915,0.2225,0.9658333333333333,0.5941666666666666,0.419811320754717,0.2908496732026144,0.8239989583333334,0.3310296632715826,0.5,0.1,4,hgb,smote
2675,925,97,303,0.7445,0.7575,0.7430555555555556,0.7502777777777778,0.24674267100977199,0.37223587223587223,0.8312868055555556,0.3603022266740892,0.09584025970201704,0.1,4,hgb,threshold
2660,940,90,310,0.7425,0.775,0.7388888888888889,0.7569444444444444,0.248,0.37575757575757573,0.8285638888888889,0.3526727742098709,0.45685015355173936,0.1,4,hgb,weight+threshold
3545,55,352,48,0.89825,0.12,0.9847222222222223,0.5523611111111111,0.46601941747572817,0.1908548707753479,0.8233559027777778,0.32528177648181533,0.5,0.1,5,logreg,default
2670,930,92,308,0.7445,0.77,0.7416666666666667,0.7558333333333334,0.24878836833602586,0.37606837606837606,0.8247378472222222,0.3286944096925501,0.5,0.1,5,logreg,weight
2648,952,88,312,0.74,0.78,0.7355555555555555,0.7577777777777778,0.2468354430379747,0.375,0.822365625,0.32631676172308216,0.5,0.1,5,logreg,undersample
2654,946,87,313,0.74175,0.7825,0.7372222222222222,0.7598611111111111,0.24861000794281177,0.3773357444243521,0.8178003472222222,0.3199474040261123,0.5,0.1,5,logreg,smote
2749,851,102,298,0.76175,0.745,0.7636111111111111,0.7543055555555556,0.25935596170583114,0.3847643641058748,0.8233559027777778,0.32528177648181533,0.10997508539570583,0.1,5,logreg,threshold
2847,753,113,287,0.7835,0.7175,0.7908333333333334,0.7541666666666667,0.2759615384615385,0.39861111111111114,0.8247378472222222,0.3286944096925501,0.5516532274858497,0.1,5,logreg,weight+threshold
